model,model_type,condition,sentence,lexical_unit,gold_frame,prediction,correct,error_type
flan_t5_large,large_instruction_model,guided,Barbarossa 's own depiction shows imperial regalia of orb and sceptre .,regalia,Accoutrements,Accompaniment,False,wrong_frame_prediction
flan_t5_large,large_instruction_model,guided,"` I expect she would laugh her socks off if she found you here in royal regalia ! """,regalia,Accoutrements,Accompaniment,False,wrong_frame_prediction
flan_t5_large,large_instruction_model,guided,He did so wearing his coral regalia .,regalia,Accoutrements,Accompaniment,False,wrong_frame_prediction
flan_t5_large,large_instruction_model,guided,The wealth of diamonds incorporated in her regalia reflected the fact that Catherine presided over a realm that for a short period was the world 's leading producer .,regalia,Accoutrements,Abundance,False,wrong_frame_prediction
flan_t5_large,large_instruction_model,guided,"Aunt Tossie , Mrs Florence Fox-Collier , was Maman 's ( Lady Forester 's ) elder and widowed sister -- widowed for two years but still wearing full mourning regalia .",regalia,Accoutrements,Accompaniment,False,wrong_frame_prediction
flan_t5_large,large_instruction_model,guided,"The New Musical Express , stumbling after the new wave , advertised bells and full hippy regalia , from the people who had brought Beatle jackets to the young .",regalia,Accoutrements,Accompaniment,False,wrong_frame_prediction
flan_t5_large,large_instruction_model,guided,"In part three next month , we suggest ways of originating your own artwork so that you can design your very own printed circuit boards .",originate,Achieving_first,Accompaniment,False,wrong_frame_prediction
flan_t5_large,large_instruction_model,guided,"Monsieur Nýgre himself , who has originated the idea of sweetmeats of crystallised flowers -- you have seen his shop in this very street -- has supplied the violets . """,originate,Achieving_first,UNKNOWN,False,unknown_prediction
flan_t5_large,large_instruction_model,guided,"In addition it was felt that if regional studios were established as well as transmitters , these would be able to originate their own material for local transmission , which would help redress any cultural imbalance in programming .",originate,Achieving_first,UNKNOWN,False,unknown_prediction
flan_t5_large,large_instruction_model,guided,"He then made a major contribution to the development of the internal combustion engine , originating the use of aluminium for pistons .",originate,Achieving_first,Accompaniment,False,wrong_frame_prediction
flan_t5_large,large_instruction_model,guided,"We believe , as did the Ancient Greeks who originated the word ‘ aristocracy ’ , that every man with the right attitude and talents , regardless of birth or riches , has a capacity of reaching … that status in its true sense . ’",originate,Achieving_first,UNKNOWN,False,unknown_prediction
flan_t5_large,large_instruction_model,guided,"And by the same token , there is no such thing as an author , that is to say , one who originates a work of fiction ab nihilo .",originate,Achieving_first,Accompaniment,False,wrong_frame_prediction
flan_t5_large,large_instruction_model,guided,The agency originated no new creative work for the brands .,originate,Achieving_first,Accompaniment,False,wrong_frame_prediction
flan_t5_large,large_instruction_model,guided,"William Morris , drawn into politics by the Bulgarian Atrocities agitation , had originated the trend for middle-class intellectuals disillusioned with liberal foreign policy to place their faith in the workers .",originate,Achieving_first,UNKNOWN,False,unknown_prediction
flan_t5_large,large_instruction_model,guided,"Waddell , a Professor of Tibetan at the University of London , believed that the Aryans were the bearers of culture and had originated all the main civilizations in history .",originate,Achieving_first,UNKNOWN,False,unknown_prediction
flan_t5_large,large_instruction_model,guided,"If Burun had originated the plot , it was possible that he felt some responsibility towards Sidacai .",originate,Achieving_first,UNKNOWN,False,unknown_prediction
flan_t5_large,large_instruction_model,guided,"Biological agents provide promising alternatives , but we need to understand more about their modes of action .",agent,Active_substance,Accompaniment,False,wrong_frame_prediction
flan_t5_large,large_instruction_model,guided,"So , come , let 's be done with it ! """,done,Activity_done_state,Accomplishment,False,wrong_frame_prediction
flan_t5_large,large_instruction_model,guided,Faith was done with old-fashioned equipment ; we needed more equipment to do the water-crossings ahead .,done,Activity_done_state,Accomplishment,False,wrong_frame_prediction
flan_t5_large,large_instruction_model,guided,"I 'll take the English car and be done with it . """,done,Activity_done_state,Accomplishment,False,wrong_frame_prediction
flan_t5_large,large_instruction_model,guided,Lets wait and try to offset the amount we owe them with what they owe us - so I say wait until you get July and August done .,done,Activity_done_state,Accomplishment,False,wrong_frame_prediction
flan_t5_large,large_instruction_model,guided,When Miss Thorne finished working on the scene he heard his companions sigh with relief .,finish,Activity_finish,Accompaniment,False,wrong_frame_prediction
flan_t5_large,large_instruction_model,guided,"She had finished tea , and the tray was still at her side .",finish,Activity_finish,Activity_done_state,False,wrong_frame_prediction
flan_t5_large,large_instruction_model,guided,"Waiting and more waiting , thought Claudel as he finished breakfast .",finish,Activity_finish,Accomplishment,False,wrong_frame_prediction
flan_t5_large,large_instruction_model,guided,"“ It 's the best … it 's the best , ” but he never finished .",finish,Activity_finish,Accomplishment,False,wrong_frame_prediction
flan_t5_large,large_instruction_model,guided,Are you all finished now ?,finish,Activity_finish,Activity_done_state,False,wrong_frame_prediction
flan_t5_large,large_instruction_model,guided,"Malone finished strongly and were rewarded with a try by Stuart Hooks in the final minute which was converted by Bush , whose place kicking was impeccable .",finish,Activity_finish,Accomplishment,False,wrong_frame_prediction
flan_t5_large,large_instruction_model,guided,“ I keep getting interrupted .,keep,Activity_ongoing,Accompaniment,False,wrong_frame_prediction
flan_t5_large,large_instruction_model,guided,"John Surtees kept the British flag flying in 1964 , before Clark won his second title a year later .",keep,Activity_ongoing,Accompaniment,False,wrong_frame_prediction
flan_t5_large,large_instruction_model,guided,"I kept expecting the teacher to praise her , but instead she suddenly cried out ,",keep,Activity_ongoing,Accompaniment,False,wrong_frame_prediction
flan_t5_large,large_instruction_model,guided,"I kept saying to them all in my mind , ` You see ?",keep,Activity_ongoing,Accompaniment,False,wrong_frame_prediction
flan_t5_large,large_instruction_model,guided,I have a friend who owns an ST and he keeps telling me to sell my C64 .,keep,Activity_ongoing,Accompaniment,False,wrong_frame_prediction
flan_t5_large,large_instruction_model,guided,Do n't keep painting over chipped or worn polish .,keep,Activity_ongoing,Accompaniment,False,wrong_frame_prediction
flan_t5_large,large_instruction_model,guided,"He kept thinking of the girl in Mu Chua 's House of the Ninth Ecstasy ; the singsong girl , White Orchid , who had looked so much like Vesa .",keep,Activity_ongoing,Accomplishment,False,wrong_frame_prediction
flan_t5_large,large_instruction_model,guided,"` I keep telling him people ca n't see him on the radio . """,keep,Activity_ongoing,Accompaniment,False,wrong_frame_prediction
flan_t5_large,large_instruction_model,guided,I kept my hands clasped tightly to avoid the habitual gesture of hiding myself from sight .,keep,Activity_ongoing,Accompaniment,False,wrong_frame_prediction
flan_t5_large,large_instruction_model,guided,I said after last Tuesday 's game that if we kept working our luck would turn .,keep,Activity_ongoing,Accompaniment,False,wrong_frame_prediction
flan_t5_large,large_instruction_model,guided,Both countries suspended aid to the islands while the mercenaries were in control .,suspend,Activity_pause,Accompaniment,False,wrong_frame_prediction
flan_t5_large,large_instruction_model,guided,"To prepare adequately for a marathon , I think you should allow 26 weeks if you are inexperienced and at least 12 weeks if you have run several .",prepare,Activity_prepare,Accomplishment,False,wrong_frame_prediction
flan_t5_large,large_instruction_model,guided,You do not feel inhibited because you have n't prepared adequately or fear that other people might catch you out or ridicule you .,prepare,Activity_prepare,Accompaniment,False,wrong_frame_prediction
flan_t5_large,large_instruction_model,guided,But I did n't prepare carefully enough .,prepare,Activity_prepare,Accompaniment,False,wrong_frame_prediction
flan_t5_large,large_instruction_model,guided,[ Mississippi ] National Guard Prepares For Hurricane Season [ and Chemical Terrorism ],prepare,Activity_prepare,Accompaniment,False,wrong_frame_prediction
flan_t5_large,large_instruction_model,guided,"Carrying out Jihad is the main reason the members of AL-QAEDA have gathered , together with performing the different duties of Islam as much as possible , shouldering together the duty of Jihad and preparing the efficient duties during conflicts .",prepare,Activity_prepare,Accompaniment,False,wrong_frame_prediction
flan_t5_large,large_instruction_model,guided,So you are now ready to go rabbiting .,ready,Activity_ready_state,Accompaniment,False,wrong_frame_prediction
flan_t5_large,large_instruction_model,guided,"We are always ready to assist and advise in the development of video film for your products and company , where none is available .",ready,Activity_ready_state,Accompaniment,False,wrong_frame_prediction
